,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,name,speechiness,tempo,time_signature,track_name,type,uri,valence
546,0.0626,0.702,196208,0.633,0.0,4,0.249,-8.35,0,VaVa,0.214,142.006,4,Ego (feat. Blow Fever & Lexie),chinese,spotify:track:0HQi4RiFMkW7V5DyFK3V8B,0.312
547,0.164,0.782,187887,0.922,0.0,0,0.415,-5.429,1,VaVa,0.124,138.05,4,One,chinese,spotify:track:4skHapzHIFeElOvcLs2obu,0.809
548,0.0147,0.564,183325,0.62,0.0,1,0.349,-7.058,1,VaVa,0.0869,160.026,4,別認慫,chinese,spotify:track:5hhEG6vbycMu6geoUqOrqY,0.311
549,0.0355,0.782,228179,0.543,0.0,7,0.148,-7.861,1,VaVa,0.0595,105.011,4,夢中情人 (feat. 滿舒克),chinese,spotify:track:2Wod0L2okNpxB8CbYWwgtv,0.403
550,0.137,0.889,208235,0.84,0.000487,10,0.128,-4.67,0,Masiwei,0.0528,144.533,4,Prince Charming,chinese,spotify:track:7Hp29LdH3DaCi9dr6nV2SY,0.922
551,0.642,0.832,229064,0.662,0.0,1,0.107,-5.052,1,Masiwei,0.0736,96.029,4,Crush On You (feat. step.jad),chinese,spotify:track:7Et5YO6MFDDC5XEcwr0nmF,0.687
552,0.244,0.803,187059,0.672,0.0,10,0.107,-4.175,1,Masiwei,0.0472,136.043,4,Amsterdam (feat. KnowKnow),chinese,spotify:track:0dcu0aHSFqG0AZqXBOoS3A,0.673
553,0.326,0.724,244000,0.753,0.0,7,0.138,-2.471,0,Masiwei,0.171,135.027,4,The World Is Yours,chinese,spotify:track:582nnUpNytLdAheLz1Uj8v,0.643
554,0.191,0.747,180229,0.679,0.0,10,0.0848,-6.731,0,Masiwei,0.226,160.001,4,功成名就,chinese,spotify:track:287FnSgzwZv4cy0sr9qaV8,0.674
555,0.128,0.852,178939,0.863,0.0,10,0.0989,-3.833,1,Masiwei,0.212,80.477,4,Don't Be Afraid,chinese,spotify:track:0ghb4Nx0cYJOFMUscB6BMB,0.807
556,0.0992,0.909,128010,0.551,0.0,1,0.143,-8.356,0,Masiwei,0.376,139.937,3,Bathtub,chinese,spotify:track:73WcsrR89vZ6szVTvX0hEJ,0.752
557,0.791,0.839,136957,0.567,0.0,11,0.382,-6.398,0,Masiwei,0.454,92.011,4,Day Dream,chinese,spotify:track:3ajd82axj0RnFixgN0cq4C,0.463
558,0.617,0.823,182026,0.889,1.51e-05,0,0.0886,-4.672,0,Masiwei,0.151,117.073,4,Private Party (feat. KnowKnow),chinese,spotify:track:0X5ZfUToy3JlWmdwmnP1x4,0.35
559,0.125,0.847,205754,0.64,0.0,8,0.109,-4.191,1,Masiwei,0.169,140.078,4,Chengdu,chinese,spotify:track:3gOBsiaxhFUcIEslobaNE1,0.66
560,0.842,0.542,215497,0.485,0.0,2,0.0824,-7.718,1,Ryan.B,0.146,176.074,4,No Reason,chinese,spotify:track:7uwJwSKpmzZH7p7imm4f1P,0.345
561,0.654,0.704,178720,0.576,0.0,8,0.0865,-4.962,1,Ryan.B,0.0967,206.072,4,放個大招給你看 (OPPO Reno 宣傳曲),chinese,spotify:track:6LAHkI7op52Y4NoK2PGMlH,0.921
562,0.723,0.791,212541,0.282,0.0,0,0.0859,-5.792,1,Ryan.B,0.037,95.996,4,Never Again,chinese,spotify:track:4a2PeAoz9XFnYwRiFwv2t5,0.387
563,0.0738,0.663,194453,0.635,0.0,9,0.0806,-5.113,1,Ryan.B,0.0402,105.074,4,像极了,chinese,spotify:track:0UpHEi794wCm1QMSLV6J4M,0.662
564,0.563,0.808,228373,0.725,0.0,8,0.262,-5.063,1,Ryan.B,0.0409,119.997,4,為你瘋狂,chinese,spotify:track:5XglcdnqITKQH7F3bc0UQ3,0.908
565,0.345,0.865,188766,0.793,0.0,8,0.359,-5.466,0,Ryan.B,0.066,134.039,4,小鹿乱撞,chinese,spotify:track:4Mdw361yPWmE5VY39WaIpN,0.911
566,0.102,0.797,187636,0.669,3.86e-06,1,0.224,-4.158,0,Ryan.B,0.0409,99.997,4,All for You,chinese,spotify:track:2940LsyAsGSLm4QI1WhAYw,0.504
567,0.398,0.805,210333,0.575,0.0,5,0.284,-4.162,1,Ryan.B,0.0408,106.989,4,告白前一秒,chinese,spotify:track:6XLDKwvVsXEzFDMAOrlGOZ,0.649
568,0.0844,0.828,209878,0.668,0.0,8,0.103,-5.203,1,Ryan.B,0.0569,113.024,4,是你,chinese,spotify:track:5KZnJsAhvQcdBx7FZwgIIX,0.757
569,0.176,0.776,200487,0.68,0.0,4,0.215,-5.028,1,Ryan.B,0.0723,165.952,4,圍繞,chinese,spotify:track:0fQ2dM8D0iTHp8yXZEVnze,0.735
570,0.191,0.747,180229,0.679,0.0,10,0.0848,-6.731,0,Ty.,0.226,160.001,4,功成名就,chinese,spotify:track:287FnSgzwZv4cy0sr9qaV8,0.674
571,0.548,0.843,196154,0.368,0.0,9,0.111,-15.239,1,Ty.,0.229,104.017,4,20 (feat. 王心凌),chinese,spotify:track:75SZkjePzOFL6VTCxtdbey,0.391
572,0.267,0.811,188392,0.856,0.0,11,0.106,-7.223,1,Ty.,0.202,135.01,4,名牌包,chinese,spotify:track:1z3KPocyJO3WEOgJTKmajH,0.524
573,0.184,0.812,180780,0.816,0.0,8,0.0809,-4.999,0,Ty.,0.115,101.99,4,带刺的玫瑰,chinese,spotify:track:31b6VUNI3lmtlHzu12J3IR,0.82
574,0.181,0.781,141952,0.725,0.0,0,0.203,-5.505,1,Ty.,0.137,134.999,4,大陸仔,chinese,spotify:track:2iZAeMtOUZmXMj3Ceec4uO,0.511
575,0.0112,0.795,179540,0.546,0.0,1,0.243,-8.562,1,Ty.,0.0694,101.949,4,勾肩搭背,chinese,spotify:track:6jFQX9EUCx07CaE3K16Um2,0.388
576,0.454,0.738,210623,0.795,0.0,0,0.11,-5.389,0,Ty.,0.0427,119.998,4,誰的錯,chinese,spotify:track:3DxKlEJ2BmhatiXL2t7ixI,0.518
577,0.379,0.854,202450,0.569,3.29e-06,11,0.161,-5.978,0,Ty.,0.0907,135.018,4,高級愛情故事,chinese,spotify:track:5T3EP0SWtFoQJR8IdUfoSr,0.53
578,0.108,0.527,128905,0.796,0.0,0,0.0991,-5.45,1,Ty.,0.0493,199.866,4,對不起,chinese,spotify:track:7D5HgtLAQTQD6WioaWTrpE,0.441
579,0.372,0.803,161033,0.817,0.0,2,0.0383,-4.703,1,Ty.,0.089,100.091,4,爸爸媽媽,chinese,spotify:track:4E8mTN6nNwQWBkriIX2pUn,0.738
580,0.494,0.882,179886,0.613,0.0,11,0.294,-8.077,0,Al Rocco,0.296,134.013,4,Bruce Lee,chinese,spotify:track:4ZBnVJsSJO2LVgKpK68dHv,0.719
581,0.0644,0.736,186641,0.617,0.00427,2,0.105,-7.319,0,Al Rocco,0.062,95.991,4,City Lights,chinese,spotify:track:6CF41bI6ANJFy5jEOEHgGP,0.299
582,0.0583,0.685,183142,0.747,0.00745,6,0.239,-4.637,0,Al Rocco,0.256,139.986,4,C.H.I.G.G.A,chinese,spotify:track:3YkuurFZH6UHd5vfB1AraE,0.367
583,0.0995,0.944,163620,0.876,0.00212,11,0.0824,-5.416,0,Al Rocco,0.278,130.005,4,Cray,chinese,spotify:track:0GI9pERfgO8SVRvjKPxo4A,0.662
584,0.00233,0.819,177500,0.719,0.35,2,0.239,-8.055,1,Al Rocco,0.0528,140.653,4,Red Money,chinese,spotify:track:1pRRCN48E0t1c1Y26REWvU,0.177
585,0.231,0.639,151488,0.793,1.76e-06,2,0.0752,-5.269,1,Al Rocco,0.0392,100.036,4,Fade Away,chinese,spotify:track:75I79AG0tCrvJQIfAogkuv,0.168
586,0.0057,0.804,237205,0.923,0.0,0,0.361,-1.834,1,Al Rocco,0.113,139.982,4,All on Me (feat. Blow Fever),chinese,spotify:track:5MBajEjYe9L6Ki8kGKGLIh,0.454
587,0.0596,0.322,204000,0.561,0.164,7,0.348,-6.938,1,Al Rocco,0.0556,144.553,4,Ying,chinese,spotify:track:2oi7H0A811nKrwIBhYyELt,0.148
588,0.0707,0.86,157325,0.754,2.56e-06,7,0.182,-4.245,1,Al Rocco,0.117,134.991,4,Red 8,chinese,spotify:track:3rAw2vSttj89ylyixGGCp4,0.329
589,0.327,0.73,145454,0.913,0.257,8,0.254,-3.722,1,Al Rocco,0.0716,172.019,4,Prayer Hands,chinese,spotify:track:4MYAIzMwiBMoEu6mHLL235,0.393
590,0.591,0.918,316920,0.371,0.0,9,0.11,-10.493,1,Soft Lipa,0.104,92.983,4,關於小熊,chinese,spotify:track:13tJ9Mkj7cjXxrTjOh0LAN,0.769
591,0.255,0.582,210000,0.883,0.0214,10,0.109,-7.635,0,Soft Lipa,0.0656,175.925,4,史詩,chinese,spotify:track:6i2oWpLh1Bt8F5BVaiyHmr,0.558
592,0.183,0.851,237320,0.6,0.000989,1,0.104,-9.592,1,Soft Lipa,0.0334,91.979,4,收斂水,chinese,spotify:track:10EbcvamEVm3t32nUj8lX1,0.933
593,0.541,0.658,285293,0.774,2.96e-05,6,0.242,-6.157,1,Soft Lipa,0.0509,94.925,4,過程,chinese,spotify:track:3dBd4ZCkpr1NPOaTXSZY3W,0.654
594,0.135,0.79,308947,0.515,1.21e-05,1,0.0993,-7.776,0,Soft Lipa,0.0383,94.997,4,噓,chinese,spotify:track:6GmRxBfE68sxJBRcMsKvtU,0.8
595,0.483,0.633,243529,0.755,0.000851,5,0.111,-6.101,0,Soft Lipa,0.0303,112.953,4,I Want You,chinese,spotify:track:7Mlo3IR7Vz6GDrC9733KRz,0.952
596,0.567,0.937,248213,0.448,0.0,7,0.0801,-10.311,1,Soft Lipa,0.0794,97.971,4,偷偷,chinese,spotify:track:2PkWIxSiFjTiCUZrtDWqoz,0.762
597,0.687,0.623,286176,0.526,0.000203,9,0.0889,-8.557,0,Soft Lipa,0.218,85.547,4,我們都有問題,chinese,spotify:track:66JjWkiwS9qHNpbGvcADux,0.574
598,0.751,0.799,329840,0.518,0.000799,7,0.0959,-9.048,0,Soft Lipa,0.0667,95.009,4,少年維持著煩惱,chinese,spotify:track:300O5aB8IWTCGL2xIfx2xq,0.475
599,0.619,0.6,254181,0.712,3.41e-06,0,0.117,-6.671,1,Soft Lipa,0.0355,119.949,4,偏執面,chinese,spotify:track:6p65VtyQYPJLEY6uJmCaAz,0.162
600,0.25,0.737,207165,0.669,0.0,7,0.0982,-8.664,1,王以太,0.202,89.917,4,人間天堂,chinese,spotify:track:6ORztQyk2WUczAg4aBpkcH,0.71
601,0.411,0.802,202059,0.689,0.0,0,0.153,-6.135,1,王以太,0.155,135.971,4,阿司匹林,chinese,spotify:track:0pQVtvG3YTqZ1cAvCtvIW4,0.302
602,0.292,0.753,286957,0.45,0.0,9,0.0969,-11.55,0,王以太,0.325,91.962,4,Life Is Beautiful,chinese,spotify:track:35iWn3rxX8TvP3HzP5MOOD,0.0984
603,0.462,0.699,300410,0.812,0.0,9,0.271,-5.784,0,王以太,0.312,171.964,4,三思而後行,chinese,spotify:track:0Ia4T1JHLReV2RPn7Nms66,0.748
604,0.435,0.791,149656,0.756,0.0,11,0.0836,-7.695,0,王以太,0.336,89.959,4,山羊,chinese,spotify:track:001JP75ykjRoO6wL3o4tff,0.838
605,0.245,0.747,203836,0.493,2.04e-05,4,0.194,-7.713,0,王以太,0.0921,146.043,4,戒驕戒躁,chinese,spotify:track:6psxOhNTvNdIO9F3s1sYhI,0.385
606,0.241,0.869,290556,0.591,0.0,7,0.0476,-8.699,0,王以太,0.113,108.023,4,掛羊頭賣狗肉,chinese,spotify:track:2KYC7ayEAlzEnn1NOEiw53,0.836
607,0.0122,0.773,201131,0.66,1.33e-05,11,0.132,-5.243,0,王以太,0.145,146.036,4,豔陽天,chinese,spotify:track:0t4XhuEA22BkVeVvfOYpQz,0.306
608,0.0309,0.866,233192,0.562,5.1e-06,0,0.115,-7.662,0,王以太,0.0726,132.0,4,LA In The Snow,chinese,spotify:track:5uQVVnW6I5lOIDn6VCVwvW,0.0797
609,0.249,0.934,233895,0.624,0.0,0,0.871,-7.133,1,王以太,0.187,117.019,4,還沒想好,chinese,spotify:track:0dyZOaCh4Fg5VcOmoJREgc,0.851
610,0.342,0.504,315147,0.737,0.0,3,0.124,-5.618,0,Hua Chen Yu,0.0387,80.061,4,寒鴉少年,chinese,spotify:track:3e7VIjtx7W8sIbr7nAnstN,0.266
611,0.694,0.439,363194,0.422,0.000113,6,0.163,-8.097,1,Hua Chen Yu,0.0286,80.027,4,你要相信這不是最後一天,chinese,spotify:track:5t8xMhpVAtRf0QGlCWKadL,0.195
612,0.925,0.533,309538,0.124,0.000156,2,0.0935,-12.731,1,Hua Chen Yu,0.0347,119.485,4,與火星的孩子對話,chinese,spotify:track:1jhZnvlQl3520fYzlUJ07y,0.176
613,0.517,0.411,258834,0.541,0.0,0,0.131,-7.633,1,Hua Chen Yu,0.0477,159.872,4,好想愛這個世界啊,chinese,spotify:track:4dCJwNoQG5Fx42pqIz99Vn,0.352
614,0.111,0.424,243347,0.413,5.71e-05,4,0.0704,-7.695,1,Hua Chen Yu,0.0333,174.177,3,Why Nobody Fights,chinese,spotify:track:24o4WvCGmcmYL9GZPszaoE,0.079
615,0.116,0.674,184327,0.823,0.0,8,0.131,-5.571,1,Hua Chen Yu,0.0281,146.712,4,夏之旅,chinese,spotify:track:7pfGKP3O6ysJprvdk9yMdA,0.924
616,0.261,0.561,397314,0.644,0.00241,11,0.0882,-9.058,1,Hua Chen Yu,0.0644,146.007,4,瘋人院,chinese,spotify:track:3V3Bcs5mmw0aH9KTae3bdq,0.509
617,0.246,0.635,385491,0.812,0.000372,8,0.149,-8.227,1,Hua Chen Yu,0.0626,104.996,4,鬥牛,chinese,spotify:track:38KdrsbRIUOpqdVF61pxqz,0.16
618,0.173,0.566,394833,0.486,0.00022,11,0.122,-9.173,0,Hua Chen Yu,0.0385,134.943,3,七重人格,chinese,spotify:track:2MWvmrEE4IatIsdNy1WOhU,0.13
619,0.197,0.533,351278,0.65,0.0,8,0.123,-7.303,1,Hua Chen Yu,0.0355,120.02,4,新世界,chinese,spotify:track:7Gz4tgdM1TJVQbCQxMRTR1,0.208
620,0.00547,0.807,224000,0.733,0.0,8,0.144,-6.889,1,Melo,0.222,110.13,4,"Talk Less and Feel More (feat. AUGUST 08, Barney Bones & Psy.P)",chinese,spotify:track:4Fok6DNEzaVdinO94EuU8n,0.36
621,0.00394,0.86,132727,0.755,1.84e-05,8,0.092,-5.352,0,Melo,0.226,132.028,4,Daili (feat. KnowKnow),chinese,spotify:track:0wHgEn55c1vsODnkAaMkE0,0.397
622,0.275,0.843,173333,0.787,0.0,1,0.0708,-4.273,1,Melo,0.309,90.005,4,Born Like This,chinese,spotify:track:3ld7dW9HrRXGnIQyUpuRT7,0.371
623,0.16,0.825,159529,0.903,0.0,11,0.151,-3.64,1,Melo,0.242,84.974,4,Xiangbalao,chinese,spotify:track:4ZyfSHgi9rielJDqVAc7h6,0.588
624,0.267,0.811,188392,0.856,0.0,11,0.106,-7.223,1,Melo,0.202,135.01,4,名牌包,chinese,spotify:track:1z3KPocyJO3WEOgJTKmajH,0.524
625,0.0176,0.617,174815,0.844,0.0,11,0.155,-3.839,1,Melo,0.193,81.077,4,Welcome To My World (feat. Psy.P),chinese,spotify:track:16GAZMelM2lhfpuOXAMrTB,0.236
626,0.0043,0.883,169600,0.73,5.21e-05,1,0.101,-3.654,1,Melo,0.201,149.947,4,Yes Sir (feat. Lil Shin),chinese,spotify:track:41A2bX8CCxWacIrfNFYnJV,0.338
627,0.425,0.808,168293,0.755,0.0,2,0.107,-3.447,0,Melo,0.339,82.046,4,Old Fashion (feat. Masiwei),chinese,spotify:track:4me9DnUb8juGZNilTj23Zv,0.289
628,0.183,0.711,175909,0.689,0.0,6,0.125,-5.293,1,Melo,0.462,176.163,4,That Kid (feat. Mengzi),chinese,spotify:track:7tiUjFJqc7RG7Ekl90iUxZ,0.455
629,0.063,0.798,149348,0.651,0.0,0,0.139,-5.009,1,Melo,0.143,91.971,4,Offside,chinese,spotify:track:5tLb8wwqifDJItPqJjOgnx,0.139
630,0.307,0.345,182139,0.722,0.0,1,0.07,-6.71,1,NINEONE#,0.0674,77.577,4,風的顏色,chinese,spotify:track:5AD5VKI6dLo21W9sUO9eqH,0.217
631,0.257,0.85,182955,0.589,0.0,5,0.102,-6.504,1,NINEONE#,0.0488,96.991,4,22,chinese,spotify:track:6WGWVSqNUz6ObCfBvt1lml,0.208
632,0.265,0.654,227927,0.699,0.0,1,0.117,-5.892,0,NINEONE#,0.139,82.052,4,太多,chinese,spotify:track:3RCZM4ugrFr2EDFJb6xZwc,0.635
633,0.0281,0.644,186572,0.553,0.00127,4,0.158,-7.706,1,NINEONE#,0.0439,90.035,4,Dear X,chinese,spotify:track:7vGgABPgfiWHROU5VWe0q7,0.302
634,0.593,0.473,227378,0.581,0.000147,8,0.12,-7.469,1,NINEONE#,0.0935,109.417,5,Sunset,chinese,spotify:track:6bJjmixG75LF9VUUq8D2jO,0.274
635,0.101,0.819,153966,0.626,0.0,2,0.0937,-7.681,1,NINEONE#,0.117,94.026,4,Lil137,chinese,spotify:track:2zdfEt3SjwPBnGQD43DyEL,0.682
636,0.738,0.705,156812,0.654,1.4e-05,0,0.211,-6.228,1,NINEONE#,0.0888,75.03,4,It Hurts,chinese,spotify:track:6X0T9yMFRak2kUwcuqexCu,0.618
637,0.00571,0.659,185796,0.844,5.83e-06,5,0.24,-3.391,1,NINEONE#,0.103,186.032,4,Sugar free,chinese,spotify:track:3jyKIvnm0edjjcXlpomqVn,0.64
638,0.171,0.842,162000,0.603,0.00461,7,0.184,-8.832,1,NINEONE#,0.0947,144.974,4,SENBEI,chinese,spotify:track:1wWu949eTuvCGIjXWAedUg,0.763
639,0.133,0.785,69413,0.593,0.0,5,0.122,-5.666,1,NINEONE#,0.109,143.979,4,Intro,chinese,spotify:track:0BFUqGMdsZrBvytXmIwtON,0.604
640,0.484,0.873,243750,0.277,0.0,6,0.328,-10.906,1,Ice Paper,0.141,128.017,4,心如止水,chinese,spotify:track:3DHVIDFibApOrJ0DUaHj6C,0.666
641,0.0535,0.955,166154,0.413,0.0,2,0.0875,-10.77,1,Ice Paper,0.393,129.942,4,止痛藥片,chinese,spotify:track:1KgqCOFDVeK9ItSTUguavl,0.339
642,0.0235,0.841,262247,0.727,0.0,4,0.112,-6.238,0,Ice Paper,0.136,89.008,4,明爭暗鬥 (feat. 福克斯 & BigYear大年),chinese,spotify:track:6wNmlIhThgfwXDc1ntKkG5,0.411
643,0.156,0.856,222391,0.456,0.0,8,0.0937,-11.675,0,Ice Paper,0.151,91.981,4,失眠,chinese,spotify:track:1IxcM1mRkYpb0JQI49XQ6n,0.817
644,0.179,0.779,294194,0.76,0.0,4,0.0775,-5.486,0,Ice Paper,0.14,93.016,4,棕旨(feat. 福克斯),chinese,spotify:track:6gUvTupJrISzXiEqjlnJEl,0.361
645,0.631,0.808,246102,0.668,0.0,11,0.105,-6.798,0,Ice Paper,0.0355,117.998,4,白媚生(feat. 孤矢),chinese,spotify:track:6U3Le3Ha7N4NJQPpXxJI85,0.892
646,0.575,0.882,185391,0.303,0.0,6,0.194,-8.856,1,Ice Paper,0.192,128.014,4,心如止水,chinese,spotify:track:2ErM6AMwNXk9FJGS1B1g8o,0.601
647,0.0789,0.866,212870,0.914,0.0,9,0.0612,-4.572,0,Ice Paper,0.0567,114.997,4,鴉雀無聲,chinese,spotify:track:1aLs0cj0F8N1b6Rgmuifon,0.965
648,0.524,0.803,222857,0.721,0.0,9,0.114,-8.271,1,Ice Paper,0.257,87.497,4,容身之地,chinese,spotify:track:5wgJeSTjOAFCfDIL2SbbOs,0.845
649,0.479,0.824,223378,0.434,0.0,10,0.115,-10.996,0,Ice Paper,0.129,148.017,4,超能力,chinese,spotify:track:37ArPTSUmTRpMmIvoyxx5l,0.763
650,0.397,0.498,233158,0.536,0.0,9,0.107,-8.711,1,AIR,0.0446,114.036,4,星球墜落(FALLING),chinese,spotify:track:0FS9dl1Nr59CoXrN0n8TWX,0.386
651,0.222,0.867,282712,0.648,0.0,10,0.243,-6.322,1,AIR,0.0795,118.012,4,你能看到我,chinese,spotify:track:2GcD88Ddo93lBAewk8VH7Z,0.663
652,0.141,0.426,260364,0.612,0.126,6,0.383,-6.866,0,AIR,0.086,90.046,4,用音乐安慰你,chinese,spotify:track:3cLfeYSlDuoz5Ha5BThbg2,0.51
653,0.486,0.777,245143,0.803,0.0,7,0.117,-8.445,1,AIR,0.0566,140.05,4,烏雲中,chinese,spotify:track:4dk97CLN5RZEHYlZPDMKVY,0.734
654,0.223,0.748,135000,0.784,0.0,1,0.354,-6.942,1,AIR,0.129,92.019,4,都是小事兒,chinese,spotify:track:18aSLNqHyDTDXL0bPLaPmv,0.753
655,0.781,0.685,140164,0.53,0.0,0,0.137,-10.541,1,AIR,0.0727,121.907,4,家走,chinese,spotify:track:1Yk7QlhJ9obJCtu7islr3w,0.235
656,0.575,0.631,240690,0.669,2.69e-06,1,0.0759,-6.961,1,AIR,0.119,173.951,4,巨人,chinese,spotify:track:62bP1u2oFP08BOjVTDtx9n,0.671
657,0.231,0.492,148667,0.768,0.0,10,0.376,-7.12,0,AIR,0.0873,179.897,4,往昔,chinese,spotify:track:7xktQUusaU3FFBfby9gtt5,0.257
658,0.021,0.596,218000,0.604,1.57e-05,8,0.121,-7.346,0,AIR,0.133,180.0,4,小人物,chinese,spotify:track:5MLtbeBVkaES4RjTMk1TvB,0.516
659,0.358,0.457,408832,0.636,1.23e-05,8,0.216,-7.437,1,AIR,0.182,88.324,4,故事,chinese,spotify:track:3HgWj0PK7a9p0o3ziSmUch,0.255
660,0.179,0.85,241386,0.478,0.0,1,0.0787,-7.428,0,GAI,0.275,92.04,4,虎山行,chinese,spotify:track:4n5XIGoka0lxeuPIb4cLDp,0.413
661,0.241,0.729,167392,0.726,0.0,2,0.19,-3.457,1,GAI,0.18,102.067,4,天乾物燥,chinese,spotify:track:0JJtUpjHBDpAAdTjOkDxD5,0.221
662,0.0689,0.894,184992,0.694,0.0,10,0.885,-5.395,0,GAI,0.16,135.049,4,火鍋底料,chinese,spotify:track:0K2jrMVJlImtusU9RB8ZVQ,0.95
663,0.519,0.667,297303,0.746,0.000149,10,0.1,-6.854,0,GAI,0.061,112.023,4,長河,chinese,spotify:track:38f8hn9bpsksYkOdw2huTx,0.599
664,0.272,0.835,210216,0.795,0.0,11,0.111,-3.356,1,GAI,0.22,129.96,4,不勞不獲,chinese,spotify:track:74OBt2g1aS2rcZz1FdGRQV,0.449
665,0.441,0.763,149184,0.95,0.0,11,0.518,-2.397,0,GAI,0.201,112.045,4,空城計(演唱會現場版),chinese,spotify:track:0JzqwPNIj8DqkVxaV14WoB,0.538
666,0.371,0.733,166955,0.931,0.0,1,0.571,-3.8,1,GAI,0.346,119.927,4,重慶魂(演唱會現場版),chinese,spotify:track:7JD2EE0WzGlyVM20OD7Sex,0.602
667,0.155,0.682,225805,0.702,0.0,9,0.266,-6.85,1,GAI,0.134,146.005,4,垃圾話,chinese,spotify:track:0U0oED5csEpqwX6YZpGYfd,0.909
668,0.148,0.674,228258,0.729,0.00169,2,0.0927,-8.334,1,GAI,0.261,124.041,4,萬里長城,chinese,spotify:track:6UJcwAjkSUTUSXJLJP9JJC,0.258
669,0.133,0.824,171429,0.776,1.54e-05,2,0.0584,-6.888,1,GAI,0.111,140.028,4,永不獨行,chinese,spotify:track:6yTcc13v7rR5QZe0EV5YTX,0.697
670,0.56,0.779,239256,0.839,0.0,1,0.506,-7.974,0,寶石Gem,0.408,97.992,4,野狼Disco,chinese,spotify:track:2Zc5d8BN5DEwTcv9JpZqz9,0.693
671,0.0766,0.572,196098,0.856,0.0,1,0.102,-7.72,1,寶石Gem,0.137,163.997,4,出征 (大風歌),chinese,spotify:track:2lRPZyqgc4uyfCZU7EKU1a,0.606
672,0.222,0.551,205333,0.979,0.0,2,0.0818,-3.186,1,寶石Gem,0.187,89.956,4,升,chinese,spotify:track:5ZtqgSpga3ScRs4Y97rBSW,0.28
673,0.259,0.756,281561,0.828,0.0,5,0.693,-5.528,0,寶石Gem,0.126,105.98,4,老鐵情歌,chinese,spotify:track:4w01lob7TI0ym2laUtK8nf,0.713
674,0.105,0.561,187317,0.858,0.0,9,0.264,-4.259,1,寶石Gem,0.115,81.994,4,與愛同行 (捷·愛),chinese,spotify:track:1UaRU6PrUpCpL3lDpc2vxp,0.428
675,0.222,0.867,282712,0.648,0.0,10,0.243,-6.322,1,黃旭,0.0795,118.012,4,你能看到我,chinese,spotify:track:2GcD88Ddo93lBAewk8VH7Z,0.663
676,0.618,0.64,231857,0.584,0.0,6,0.0761,-8.653,0,黃旭,0.0392,139.866,4,說散就散(電影《前任3:再見前任》主題曲),chinese,spotify:track:62prkrY5iHADajNoZrFv3A,0.706
677,0.455,0.695,176647,0.888,0.0,3,0.182,-3.276,1,黃旭,0.268,169.932,4,給媽媽的歌,chinese,spotify:track:4jqfHzhnh9EKLt0hY0dmLI,0.779
678,0.0143,0.629,137036,0.749,2.32e-06,11,0.104,-8.986,0,黃旭,0.369,139.752,4,強你好幾倍,chinese,spotify:track:2Yudleb3gVyzlQC1fcgzSs,0.0501
679,0.201,0.577,232941,0.92,0.0,10,0.44,-3.351,0,黃旭,0.291,170.051,4,低位,chinese,spotify:track:144CiLFyrkBRQvvj5mTKmX,0.676
680,0.404,0.636,206842,0.923,0.0,8,0.123,-7.113,1,黃旭,0.166,94.859,4,天堂來信,chinese,spotify:track:0daNlsOKXzWvuL2MbB7XaV,0.255
681,0.146,0.752,246818,0.631,0.0,11,0.0753,-13.06,1,黃旭,0.29,176.003,4,拿回來 - Remix,chinese,spotify:track:6UTcX8er6X5rZpdCyb5cY6,0.609
682,0.0994,0.84,233649,0.814,0.0,11,0.59,-6.271,0,黃旭,0.31,139.994,4,I Got The Key,chinese,spotify:track:4Nylaw7aXU4Ad6uMRBvWP8,0.475
683,0.417,0.657,284873,0.491,0.0,1,0.114,-6.437,0,黃旭,0.134,109.855,4,酒声,chinese,spotify:track:5piyZqkb7mWFo8RUaUln0U,0.101
684,0.24,0.754,270668,0.563,0.0,1,0.117,-7.234,1,黃旭,0.0579,125.991,4,Know My Style (feat. 艾福傑尼 & 黃旭) - Gizzle Remix,chinese,spotify:track:14Md16XMZ4KVrwJ4quAiqf,0.161
685,0.278,0.721,228000,0.434,1.38e-05,8,0.125,-12.664,1,Bohan Phoenix,0.0414,115.98,4,ORIENTATION,chinese,spotify:track:3WheoDJiJ5sIwE6mfKA5rV,0.814
686,0.363,0.596,179282,0.611,5.47e-06,3,0.274,-9.521,1,Bohan Phoenix,0.181,79.858,4,Mazda Music,chinese,spotify:track:7bSNBwZ4sR3PDHDx1QmvXh,0.711
687,0.161,0.479,214000,0.74,0.0,6,0.213,-3.393,0,Bohan Phoenix,0.314,177.023,4,NO HOOK,chinese,spotify:track:7arnKIhqd1UFPLKpTnqWSS,0.459
688,0.0145,0.71,209247,0.705,2.01e-06,6,0.0979,-6.554,1,Bohan Phoenix,0.0586,132.064,4,FALLING 地球人,chinese,spotify:track:3bcOL0fWU6srIOnv3bkIr4,0.547
689,0.405,0.628,311000,0.635,0.0,4,0.0902,-7.001,1,Bohan Phoenix,0.251,139.448,4,3 DAYS IN CHENGDU,chinese,spotify:track:3utuUQukdeD9GodJTq1uA7,0.377
690,0.161,0.727,189465,0.704,2.31e-06,7,0.0987,-6.295,0,Bohan Phoenix,0.221,133.913,4,OVERSEAS 海外,chinese,spotify:track:5WEdhokZKavl1ed1ocL7fm,0.343
