,type,name,track_name,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
684,chinese,寶石Gem,與愛同行 (捷·愛),spotify:track:1UaRU6PrUpCpL3lDpc2vxp,0.561,0.858,9,-4.259,1,0.115,0.105,0.0,0.264,0.428,81.994,187317,4
685,chinese,玖壹壹,來個蹦蹦 (feat. 陳嘉樺),spotify:track:2iN4FKkbiUKfDGQ7ISIEM9,0.829,0.871,9,-3.825,0,0.052,0.133,0.0,0.202,0.67,116.009,195680,4
686,chinese,玖壹壹,下輩子,spotify:track:73Ijz3vN9KP1W5qrfNeWMI,0.489,0.762,9,-6.372,1,0.0917,0.334,0.0,0.0933,0.6,73.823,242733,4
687,chinese,玖壹壹,鄉下來的,spotify:track:2Yn2TtuF8BjhDIMtiizJ8K,0.684,0.922,8,-3.188,1,0.0541,0.419,0.0,0.176,0.58,97.996,194639,4
688,chinese,玖壹壹,嘻哈庄腳情 (Feat. LuLu),spotify:track:4CUVSWJMrLepqFgBQbBBCB,0.854,0.65,7,-6.71,0,0.0437,0.526,0.0,0.114,0.913,108.017,218600,4
689,chinese,玖壹壹,癡情男子漢,spotify:track:66GqTZqPppeUKEAWEDs0RP,0.551,0.666,2,-8.23,1,0.03,0.143,0.0,0.336,0.64,139.05,282044,4
690,chinese,玖壹壹,偶喜翻你,spotify:track:5e3ifvPZaSQ5UfjTt9l55p,0.636,0.948,11,-5.802,1,0.0353,0.0227,0.0,0.154,0.948,128.984,210964,4
691,chinese,玖壹壹,打鐵,spotify:track:3COWnZba4C1xN8YZ3sNNGb,0.637,0.789,6,-4.874,1,0.0326,0.0312,0.0,0.367,0.382,132.964,202292,4
692,chinese,玖壹壹,恐怖情人,spotify:track:74a98tzGRKmJx0mUakEfsk,0.525,0.901,1,-3.981,1,0.0478,0.0995,0.0,0.065,0.431,155.937,233450,4
693,chinese,玖壹壹,明天再擱來,spotify:track:7Aa71YCZ3k07OlloOysfLO,0.724,0.86,8,-6.633,1,0.0324,0.228,0.0,0.162,0.798,120.022,239813,4
694,chinese,玖壹壹,大家樂,spotify:track:67f8sAvr4RgSdQQ1SL7Oci,0.69,0.878,9,-3.577,0,0.0614,0.0785,0.0,0.26,0.543,128.03,194250,4
695,chinese,黃旭,你能看到我,spotify:track:2GcD88Ddo93lBAewk8VH7Z,0.867,0.648,10,-6.322,1,0.0795,0.222,0.0,0.243,0.663,118.012,282712,4
696,chinese,黃旭,說散就散(電影《前任3:再見前任》主題曲),spotify:track:62prkrY5iHADajNoZrFv3A,0.64,0.584,6,-8.653,0,0.0392,0.618,0.0,0.0761,0.706,139.866,231857,4
697,chinese,黃旭,給媽媽的歌,spotify:track:4jqfHzhnh9EKLt0hY0dmLI,0.695,0.888,3,-3.276,1,0.268,0.455,0.0,0.182,0.779,169.932,176647,4
698,chinese,黃旭,強你好幾倍,spotify:track:2Yudleb3gVyzlQC1fcgzSs,0.629,0.749,11,-8.986,0,0.369,0.0143,2.32e-06,0.104,0.0501,139.752,137036,4
699,chinese,黃旭,低位,spotify:track:144CiLFyrkBRQvvj5mTKmX,0.577,0.92,10,-3.351,0,0.291,0.201,0.0,0.44,0.676,170.051,232941,4
700,chinese,黃旭,天堂來信,spotify:track:0daNlsOKXzWvuL2MbB7XaV,0.636,0.923,8,-7.113,1,0.166,0.404,0.0,0.123,0.255,94.859,206842,4
701,chinese,黃旭,拿回來 - Remix,spotify:track:6UTcX8er6X5rZpdCyb5cY6,0.752,0.631,11,-13.06,1,0.29,0.146,0.0,0.0753,0.609,176.003,246818,4
702,chinese,黃旭,酒声,spotify:track:5piyZqkb7mWFo8RUaUln0U,0.657,0.491,1,-6.437,0,0.134,0.417,0.0,0.114,0.101,109.855,284873,4
703,chinese,黃旭,I Got The Key,spotify:track:4Nylaw7aXU4Ad6uMRBvWP8,0.84,0.814,11,-6.271,0,0.31,0.0994,0.0,0.59,0.475,139.994,233649,4
704,chinese,黃旭,Know My Style (feat. 艾福傑尼 & 黃旭) - Gizzle Remix,spotify:track:14Md16XMZ4KVrwJ4quAiqf,0.754,0.563,1,-7.234,1,0.0579,0.24,0.0,0.117,0.161,125.991,270668,4
705,chinese,Kumachan,買榜,spotify:track:3ar8egO3eEowO02iMx1Ktu,0.904,0.548,9,-7.553,0,0.291,0.409,0.0,0.102,0.615,135.121,230222,4
706,chinese,Kumachan,走到飛 - 完整版,spotify:track:00KVz6PXOl8T68W8PTwJJE,0.636,0.799,8,-2.663,0,0.0878,0.011,0.0,0.128,0.19,148.055,304966,4
707,chinese,Kumachan,走到飛,spotify:track:2aMEPYGuhBH6dG7rvT9Taf,0.624,0.797,8,-2.72,0,0.0611,0.0092,0.0,0.14,0.196,148.062,276182,4
708,chinese,Kumachan,禁愛令,spotify:track:0mwHJWDG6TnFtAPtWmlXed,0.472,0.591,1,-7.059,1,0.151,0.287,0.0,0.103,0.256,103.984,285320,4
709,chinese,Kumachan,Φ.兇宅,spotify:track:0sF2wN3xO9XmIpfrNW5Z9O,0.695,0.949,2,-5.104,1,0.339,0.24,0.0,0.345,0.526,160.226,297000,4
710,chinese,Kumachan,假朋友真兄弟,spotify:track:3eFYqLb1L8KF33wZGpxS06,0.757,0.822,8,-4.287,1,0.382,0.184,0.0,0.285,0.622,144.032,284333,4
711,chinese,Kumachan,Riyoko(好友已滿),spotify:track:1IXjfhBu2MaXXwqKOjt6PX,0.873,0.695,1,-9.781,1,0.17,0.135,0.0,0.111,0.69,109.96,279991,4
712,chinese,Kumachan,你我可以(feat.J.Sheon),spotify:track:1TLBsuC8Foegwt2Eq2oxb8,0.751,0.686,6,-7.263,0,0.428,0.21,0.0,0.343,0.794,155.98,316800,4
713,chinese,Kumachan,給愛麗絲,spotify:track:2KIeNNImE4x2h5ufV28X3P,0.785,0.717,9,-5.752,1,0.361,0.189,0.0,0.46,0.211,110.791,321933,4
714,chinese,Kumachan,夢中夢,spotify:track:3l5s4Z6t9rDIEpyRrtDuoW,0.411,0.711,0,-7.779,1,0.406,0.644,4.15e-06,0.167,0.0755,84.989,292173,4
715,chinese,Bohan Phoenix,ORIENTATION,spotify:track:3WheoDJiJ5sIwE6mfKA5rV,0.721,0.434,8,-12.664,1,0.0414,0.278,1.38e-05,0.125,0.814,115.98,228000,4
716,chinese,Bohan Phoenix,Mazda Music,spotify:track:7bSNBwZ4sR3PDHDx1QmvXh,0.596,0.611,3,-9.521,1,0.181,0.363,5.47e-06,0.274,0.711,79.858,179282,4
717,chinese,Bohan Phoenix,NO HOOK,spotify:track:7arnKIhqd1UFPLKpTnqWSS,0.479,0.74,6,-3.393,0,0.314,0.161,0.0,0.213,0.459,177.023,214000,4
718,chinese,Bohan Phoenix,FALLING 地球人,spotify:track:3bcOL0fWU6srIOnv3bkIr4,0.71,0.705,6,-6.554,1,0.0586,0.0145,2.01e-06,0.0979,0.547,132.064,209247,4
719,chinese,Bohan Phoenix,3 DAYS IN CHENGDU,spotify:track:3utuUQukdeD9GodJTq1uA7,0.628,0.635,4,-7.001,1,0.251,0.405,0.0,0.0902,0.377,139.448,311000,4
720,chinese,Bohan Phoenix,OVERSEAS 海外,spotify:track:5WEdhokZKavl1ed1ocL7fm,0.727,0.704,7,-6.295,0,0.221,0.161,2.31e-06,0.0987,0.343,133.913,189465,4
721,chinese,Bohan Phoenix,The Prince,spotify:track:6HFb5muUxsN3FpaBFbSlwT,0.617,0.799,6,-6.052,0,0.326,0.285,0.000711,0.799,0.537,85.043,152471,4
722,chinese,Bohan Phoenix,EGO,spotify:track:5rAijkn0ZaApcgwXrvwNxG,0.816,0.714,7,-7.917,1,0.095,0.248,0.0,0.103,0.61,118.006,156610,4
723,chinese,Bohan Phoenix,JALA,spotify:track:4DiMN347VaCwX01ZKdXCXD,0.771,0.845,1,-4.566,1,0.352,0.299,0.0,0.364,0.73,128.104,130000,4
724,chinese,Bohan Phoenix,#BBSSYYGG,spotify:track:1nLt3pATGVISJmE2nqIU09,0.75,0.522,1,-11.85,1,0.15,0.00197,0.0015,0.098,0.498,140.039,210339,4
725,chinese,TroutFresh,98,spotify:track:4mbnzf8lQYSobzPqUBAHby,0.923,0.5,6,-8.347,0,0.343,0.176,0.0,0.0556,0.863,139.035,251560,4
726,chinese,TroutFresh,走到飛 - 完整版,spotify:track:00KVz6PXOl8T68W8PTwJJE,0.636,0.799,8,-2.663,0,0.0878,0.011,0.0,0.128,0.19,148.055,304966,4
727,chinese,TroutFresh,保持帥哥,spotify:track:1HdQdrd4Q6N4ABjCkmJ0QO,0.783,0.65,11,-7.635,0,0.21,0.22,0.0,0.106,0.907,107.905,185289,4
728,chinese,TroutFresh,走到飛,spotify:track:2aMEPYGuhBH6dG7rvT9Taf,0.624,0.797,8,-2.72,0,0.0611,0.0092,0.0,0.14,0.196,148.062,276182,4
729,chinese,TroutFresh,孬種走了,spotify:track:1zWA9bD4o3eLFVFJTHT1c7,0.824,0.511,8,-9.465,0,0.149,0.0942,0.0446,0.115,0.46,91.958,220440,4
730,chinese,TroutFresh,通勤打理,spotify:track:2EZDphatyeCzdM6nZFyCL1,0.689,0.725,2,-6.903,0,0.198,0.00356,0.0,0.173,0.656,111.051,196757,4
731,chinese,TroutFresh,愛吃味,spotify:track:3e92MVg8KBTnVlaSeK19Ol,0.75,0.538,6,-9.712,1,0.321,0.00788,2.78e-06,0.0877,0.829,140.144,241714,4
732,chinese,TroutFresh,超人回來了,spotify:track:7MeLicL1qN5QdPptcbFoDE,0.578,0.328,7,-13.104,1,0.106,0.717,0.0,0.13,0.211,180.422,199011,4
733,chinese,TroutFresh,搏起,spotify:track:6Exq9y92ux03dCoGacerXA,0.595,0.901,9,-4.123,0,0.0832,0.0132,0.0,0.176,0.191,130.09,200363,4
734,chinese,TroutFresh,狐群狗黨ft.J.Sheon、剃刀蔣、謝乾乾,spotify:track:40SEB5S1cM11PZwFJIpn4u,0.7,0.732,0,-8.169,1,0.122,0.118,0.0,0.389,0.9,94.009,292533,4
735,chinese,Tizzy T,想把你留在这里,spotify:track:7M8IGiUn2M7l5INSN4Bo9O,0.801,0.665,10,-6.279,1,0.0706,0.272,0.0,0.0703,0.609,95.016,200359,4
736,chinese,Tizzy T,贫民百万男孩,spotify:track:6W2fbfpXKWkEFF8QengT3G,0.797,0.884,7,-3.722,1,0.301,0.3,0.0,0.238,0.751,90.013,212000,4
737,chinese,Tizzy T,Going Go,spotify:track:6YWGHl6YPVTqkqDrjd9r9n,0.742,0.721,0,-8.04,1,0.201,0.399,0.0,0.0753,0.243,93.996,206871,4
738,chinese,Tizzy T,Relax,spotify:track:35JubBTGBJYtQhdITu6a7e,0.707,0.642,6,-6.259,1,0.248,0.368,0.0,0.219,0.511,176.06,201374,4
739,chinese,Tizzy T,天顶一粒星,spotify:track:3NPFXI3iKFrt0DY9j8pdob,0.56,0.413,11,-10.722,1,0.0264,0.316,0.0297,0.143,0.0687,110.026,233536,4
740,chinese,Tizzy T,大一岁,spotify:track:20v6EnuaCkNc2ogewS3mdu,0.782,0.707,5,-7.441,1,0.189,0.0534,0.0,0.377,0.647,130.081,243230,4
741,chinese,Tizzy T,Wanna Be with You,spotify:track:4ohTtDsLkauQA2B4t3i1We,0.769,0.495,4,-8.276,0,0.0656,0.286,2.51e-05,0.0456,0.215,98.032,186624,4
742,chinese,Tizzy T,噩梦,spotify:track:1FUOl7aQuUvxfzzWUMg6ZV,0.666,0.566,1,-7.458,0,0.137,0.497,6.74e-05,0.153,0.667,159.939,198357,4
743,chinese,Tizzy T,中国姑娘,spotify:track:0RlUgG4h9x12YqWXj1GtSV,0.65,0.611,8,-7.306,1,0.397,0.106,0.0,0.22,0.389,200.054,179668,4
744,chinese,Tizzy T,几乎成名,spotify:track:2nNm1OogViX52QRhOFoP9X,0.636,0.693,0,-9.147,1,0.327,0.533,1.78e-05,0.547,0.568,169.99,210935,4
745,chinese,Vinida,场上称霸,spotify:track:67Rp52YJgwEDO2zYfbxzGk,0.815,0.526,4,-7.873,0,0.204,0.045,0.0,0.0778,0.395,97.02,212158,4
746,chinese,Vinida,Stuck In The Club,spotify:track:331n5M01yOqhdgW06QN0E0,0.663,0.739,11,-6.989,0,0.0703,0.34,9.95e-06,0.372,0.226,123.007,196264,4
747,chinese,Vinida,Queendom,spotify:track:0stVuFiihkkSNsa0DAKr9Z,0.854,0.548,11,-7.843,0,0.176,0.148,0.0,0.0795,0.226,116.05,255144,4
748,chinese,Vinida,Solo,spotify:track:6kNjQ1UBQXKByhmI7r78O5,0.857,0.495,11,-8.829,1,0.103,0.093,0.0,0.095,0.508,129.993,191288,4
749,chinese,Vinida,心愿清单,spotify:track:0ap2RGwsQuVA0WiXXeyAd9,0.743,0.518,3,-8.27,1,0.0692,0.653,0.0,0.173,0.371,102.033,220033,4
750,chinese,Vinida,4U,spotify:track:1HDTwLg8tIgbGjCExJXR9c,0.72,0.386,4,-8.132,0,0.133,0.407,1.38e-05,0.09,0.225,89.973,196048,4
751,chinese,Vinida,Wanna Be with You,spotify:track:4ohTtDsLkauQA2B4t3i1We,0.769,0.495,4,-8.276,0,0.0656,0.286,2.51e-05,0.0456,0.215,98.032,186624,4
752,chinese,Vinida,Angel Said,spotify:track:4D053wMXtH2mTa6Z7nPqgp,0.799,0.65,6,-8.144,0,0.0639,0.405,0.0,0.0798,0.419,139.235,228440,4
753,chinese,Vinida,带你,spotify:track:0QGNwU22PAaAV7ydEG2s1b,0.864,0.759,7,-5.978,1,0.239,0.0362,0.0,0.0784,0.707,161.978,184044,4
754,chinese,Vinida,Shake,spotify:track:5uNJnJ08qqJBnG7wzr4jWP,0.751,0.657,7,-6.9,1,0.115,0.0386,0.000977,0.311,0.366,90.014,154667,4
755,chinese,DJ Noodles,Time of Our Lives - DJ Noodles Remix,spotify:track:3cnebH2H5PMcdBNFok0VcK,0.736,0.679,1,-5.9,1,0.0388,0.00331,0.0274,0.0871,0.558,127.983,315053,4
756,chinese,DJ Noodles,Options (feat. Stephen Marley) - DJ Noodles Remix,spotify:track:44xuXwm9w9qvZEE7sumnvu,0.652,0.8,9,-4.926,1,0.04,0.000595,0.129,0.091,0.397,146.105,251952,4
757,chinese,DJ Noodles,Coke Diet,spotify:track:3BtHYHjiTASYvRTtdQ1dsx,0.808,0.782,2,-3.738,1,0.0515,0.00946,0.822,0.0485,0.698,127.992,295027,4
758,chinese,DJ Noodles,愛妳無目地 - DJ Noodles Remix,spotify:track:5g3p2nmSLS17vi7KhggiwD,0.678,0.906,2,-4.429,1,0.0397,0.00322,0.247,0.0494,0.769,139.988,209149,4
759,chinese,DJ Noodles,Threnody - DJ Noodles Remix,spotify:track:6MxfXDHHewixdFkBoK3xY1,0.639,0.946,2,-5.412,1,0.128,0.0168,0.55,0.171,0.197,139.995,193001,4
760,chinese,DJ Noodles,Mr. Put It Down (feat. Pitbull) - Noodles Remix,spotify:track:2mOaFxiDsXiQYWMvHGnjLm,0.689,0.918,11,-4.946,0,0.0406,0.0222,0.0103,0.0985,0.817,127.968,251000,4
761,chinese,DJ Noodles,Mr. Put It Down (feat. Pitbull) - (Noodles Remix)[Dub Mix],spotify:track:57vYUZKgaNEwMtGEgLDAsK,0.669,0.913,11,-5.309,0,0.04,0.00476,0.661,0.103,0.776,127.965,244000,4
762,chinese,DJ Noodles,"Can't U Tell (feat. Red Cafe, Hot Rod, Trazz, Murphy Lee, Jay Rock)",spotify:track:6seEvf94M7dGudS3529zJL,0.509,0.763,11,-3.652,0,0.402,0.0137,0.0,0.424,0.664,81.586,328000,4
763,chinese,DJ Noodles,"Hands High (feat. Jermaine Dupri, Ace Hood, Brisco, 2 Pistols & Tom G)",spotify:track:4ehw4XEeDpzosz4JForJmk,0.757,0.766,7,-8.444,1,0.222,0.0317,0.0,0.336,0.664,104.06,222648,4
764,chinese,DJ Noodles,"Can't U Tell Remix (feat. Pitbull, Red Cafe, Trazz & Jay Rock)",spotify:track:4PaZQlmUSNzs8EsjtBJps3,0.694,0.811,9,-3.98,1,0.289,0.00303,0.0,0.092,0.611,122.299,234933,5
765,chinese,Leo王,陪妳過假日,spotify:track:4w99eXGKJ64oxJSNF9tPNs,0.835,0.501,0,-9.437,0,0.336,0.302,0.0,0.174,0.5,86.062,197000,4
766,chinese,Leo王,快樂的甘蔗人,spotify:track:0TgWgW2UYFctTDdN4GC6B7,0.654,0.813,11,-6.222,1,0.318,0.0729,0.0,0.126,0.745,74.971,157770,4
767,chinese,Leo王,長大十八歲,spotify:track:3NYy88OXh6mv6hpiYCk3XU,0.893,0.607,5,-5.239,0,0.319,0.112,0.0,0.0808,0.817,86.972,160000,4
768,chinese,Leo王,無病呻吟,spotify:track:78ZhoeLttWbXAk4GMokp8W,0.75,0.599,4,-8.894,0,0.273,0.361,0.00219,0.109,0.752,92.026,211304,4
769,chinese,Leo王,藝術家脾氣,spotify:track:4Y5FIk5YaLmkCI3TjtBVC1,0.486,0.614,1,-7.829,1,0.256,0.288,0.0,0.114,0.735,87.529,243000,4
770,chinese,Leo王,雞腿便當,spotify:track:5KzMazHaevRJI3swenZ8p5,0.579,0.571,7,-10.419,0,0.0706,0.624,0.000115,0.139,0.48,85.001,248747,4
771,chinese,Leo王,拖油瓶,spotify:track:0fIeWXPUU7Z61sS9L6TduW,0.58,0.841,4,-4.512,0,0.125,0.102,0.0,0.393,0.849,145.89,202448,4
772,chinese,Leo王,飯太冷先生,spotify:track:2SAb3eTjVz0f5jzkyTuQTh,0.68,0.809,6,-6.652,1,0.311,0.499,0.0,0.158,0.674,99.647,106000,4
773,chinese,Leo王,五千塊,spotify:track:6cUz4BunENKlWBIrue0ZE0,0.715,0.872,11,-5.554,0,0.311,0.578,0.000319,0.106,0.71,93.151,185513,4
774,chinese,Leo王,嘿 Morrison,spotify:track:3SLe9d9gWYnpavdEsMHKKU,0.71,0.762,1,-5.165,0,0.1,0.359,1.05e-05,0.0697,0.817,75.016,208722,4
775,chinese,Gordon,偷走,spotify:track:07PRLLU7s6EK6hUIAKstv5,0.856,0.391,6,-10.997,1,0.15,0.661,0.000357,0.111,0.635,128.997,392679,4
776,chinese,Gordon,Same Old Same Old,spotify:track:1exD8yx3GhpezyxwPcqgn8,0.824,0.57,2,-9.582,0,0.161,0.0376,0.000652,0.111,0.414,92.006,205868,4
777,chinese,Gordon,"Diary Freestyle, Pt. 2",spotify:track:3aAkuCJJdgPmcKTSVbvNUb,0.863,0.561,11,-11.448,0,0.382,0.411,0.0,0.352,0.646,143.014,245420,4
778,chinese,Gordon,嘻哈囝,spotify:track:2E6ZE0QN88EqnR75llokWF,0.717,0.667,4,-7.022,0,0.212,0.014,0.0,0.227,0.324,179.932,331562,4
779,chinese,Gordon,Better Days,spotify:track:3898kahKDZasy24M5oWhbY,0.904,0.376,1,-8.999,0,0.214,0.588,0.000501,0.0638,0.632,136.963,302419,4
780,chinese,Gordon,"Dope Rap, Pt. 4",spotify:track:2oUqGVD2RqbND28H8eD5AC,0.801,0.611,0,-8.724,0,0.147,0.267,0.0,0.0977,0.722,142.98,230595,4
781,chinese,Gordon,Yesterday,spotify:track:4dDTfanIuKXjZQYhGaRk71,0.869,0.489,6,-9.007,1,0.328,0.693,0.0,0.17,0.751,92.014,276651,4
782,chinese,Gordon,睡吧寶貝,spotify:track:5NYMKEcaapPQdxu1jFdveW,0.659,0.759,8,-5.787,1,0.0487,0.0352,0.00164,0.0972,0.219,91.618,294693,4
783,chinese,Gordon,紐約鄰居,spotify:track:0KuCCBwNEX4SR7k4lGseVf,0.847,0.523,7,-9.526,1,0.138,0.0823,0.0034,0.111,0.623,125.397,399577,4
784,chinese,Gordon,Funny Sh#%,spotify:track:1guzx8iOO8a23TQwrPoh2B,0.782,0.421,10,-9.536,1,0.219,0.266,1.92e-06,0.0858,0.677,156.17,198768,3
785,chinese,艾福杰尼,虎山行,spotify:track:4n5XIGoka0lxeuPIb4cLDp,0.85,0.478,1,-7.428,0,0.275,0.179,0.0,0.0787,0.413,92.04,241386,4
786,chinese,艾福杰尼,SORRY,spotify:track:3259KMEOluAyNW3PHIhBcU,0.836,0.511,6,-8.733,0,0.076,0.287,0.0,0.204,0.133,127.0,305235,4
787,chinese,艾福杰尼,說散就散(電影《前任3:再見前任》主題曲),spotify:track:62prkrY5iHADajNoZrFv3A,0.64,0.584,6,-8.653,0,0.0392,0.618,0.0,0.0761,0.706,139.866,231857,4
788,chinese,艾福杰尼,通過驗證,spotify:track:0WJpalwbEFRO28V3JeC9RO,0.73,0.809,4,-5.55,0,0.169,0.377,0.0,0.0821,0.516,108.957,217981,4
789,chinese,艾福杰尼,Yellow Skin Flow,spotify:track:3wwzGUD4sdFh56rw4H8I2t,0.785,0.814,8,-6.509,1,0.0635,0.132,4.51e-06,0.316,0.663,124.047,223139,4
790,chinese,艾福杰尼,Ti Amo,spotify:track:2ICO1B0f8rFnBMXznUjI0V,0.715,0.39,1,-11.602,0,0.0423,0.386,5.69e-05,0.108,0.327,119.99,245999,4
791,chinese,艾福杰尼,PURE,spotify:track:5grVIQNs3g8IBjfRhOP0Wb,0.872,0.59,7,-10.517,1,0.0701,0.757,0.0,0.125,0.758,127.988,183547,4
792,chinese,艾福杰尼,西域公主,spotify:track:2eWgeJMkMBuixU8X8TuEl5,0.707,0.61,11,-9.818,0,0.0451,0.0884,1.17e-06,0.142,0.61,146.017,213673,4
793,chinese,艾福杰尼,Thanks For Waiting,spotify:track:6HiACXBXQCU3nC5jxWeoJC,0.569,0.641,1,-8.513,1,0.396,0.665,0.0,0.083,0.625,134.279,177777,4
794,chinese,艾福杰尼,哎呦喂,spotify:track:2XFUXL2p2W8MvjgqoCNn8d,0.842,0.608,1,-6.981,1,0.0471,0.14,1.59e-06,0.0934,0.232,120.001,208320,4
795,chinese,CHING G SQUAD,Coconut Tree,spotify:track:58dshGRM6scCszXoW6odRG,0.801,0.504,8,-7.844,0,0.0654,0.437,0.0,0.0672,0.964,128.96,217707,4
796,chinese,CHING G SQUAD,Watermelon,spotify:track:7HaIfluz5P2xG4FMAqCKTV,0.683,0.804,7,-6.623,0,0.0399,0.272,6.46e-05,0.209,0.423,98.001,211957,4
797,chinese,CHING G SQUAD,Detox,spotify:track:7j3NDdnKfB4rV77cliHLAR,0.655,0.633,2,-5.365,1,0.0275,0.659,0.0,0.105,0.302,105.969,226482,4
798,chinese,CHING G SQUAD,Better Than Love,spotify:track:2KPVMTKu7MRVkjI9uO7zBY,0.801,0.769,8,-5.288,1,0.0455,0.281,0.0,0.833,0.653,103.003,279029,4
799,chinese,CHING G SQUAD,Say No More,spotify:track:5Js3SqiZ6URmM5TSgwSvuO,0.704,0.65,7,-6.829,0,0.142,0.294,0.0,0.0965,0.712,157.898,202110,4
800,chinese,CHING G SQUAD,Same Flight,spotify:track:1HOSAjmLmsB74d2tAc8yMP,0.618,0.568,5,-7.883,1,0.0565,0.77,0.0,0.0978,0.719,81.985,240117,4
801,chinese,CHING G SQUAD,Coconut Tree - SUI Sessions,spotify:track:7l40qxIFqOfLEVqGiz4nI9,0.701,0.668,4,-4.85,1,0.0412,0.764,0.0,0.154,0.327,115.026,235937,4
802,chinese,CHING G SQUAD,Coconut Tree - SUI Sessions,spotify:track:5Rsy3y57Dr915wEXzYVAj3,0.703,0.527,1,-8.561,0,0.0273,0.568,0.000122,0.142,0.494,115.018,240000,4
803,chinese,Cloud Wang,All for You,spotify:track:2940LsyAsGSLm4QI1WhAYw,0.797,0.669,1,-4.158,0,0.0409,0.102,3.86e-06,0.224,0.504,99.997,187636,4
804,chinese,Cloud Wang,WANT IT,spotify:track:1iAHIW1ViU9eK8b0JrLkvl,0.866,0.651,2,-5.621,1,0.0938,0.0861,0.0,0.0692,0.662,103.965,214689,4
805,chinese,Cloud Wang,Take It Easy - 男生版,spotify:track:1BJQrL1UOusmo0L1yKYF5O,0.81,0.873,9,-3.169,0,0.0723,0.0693,2.29e-05,0.186,0.61,107.985,202325,4
806,chinese,Cloud Wang,對DUI,spotify:track:4c66lcOQTSGxIHA76X0nna,0.724,0.769,7,-6.833,0,0.14,0.0961,0.0,0.114,0.897,144.853,231724,4
807,chinese,Cloud Wang,Don't - feat. Cloud Wang,spotify:track:0zpyn4d4w3HuZZVryRId5j,0.772,0.528,9,-7.867,0,0.0688,0.0786,0.0,0.29,0.499,100.05,214500,4
808,chinese,Cloud Wang,Think of You,spotify:track:77IwYEt4N9K8507l4jc6Kv,0.803,0.615,8,-6.386,1,0.0483,0.611,0.0,0.174,0.622,96.03,205000,4
809,chinese,Cloud Wang,你的remix(feat.Cloud Wang),spotify:track:0RBVnVRCZ6LdnR26C3uLw1,0.725,0.59,9,-9.597,1,0.299,0.0498,0.0,0.111,0.947,155.916,173846,4
810,chinese,Cloud Wang,What You Need,spotify:track:5MapFHLRnAzyfWhcxYnezw,0.74,0.733,0,-6.046,0,0.17,0.198,0.0,0.55,0.696,150.044,210418,4
811,chinese,Cloud Wang,PSYCHO,spotify:track:18R1IJA67C7twAU3Yo816b,0.959,0.81,10,-4.297,0,0.155,0.151,0.0,0.103,0.579,126.005,178364,4
812,chinese,Cloud Wang,REPO,spotify:track:6NYzF8KVGBBhL5OnwWqINi,0.828,0.806,7,-5.499,1,0.219,0.117,0.0,0.299,0.681,100.0,169077,4
813,chinese,肖恩恩,薔薇,spotify:track:2JvQCuTcOxsbd7ky89fkTG,0.733,0.789,8,-4.672,0,0.112,0.685,0.0,0.113,0.259,95.295,204800,4
814,chinese,肖恩恩,拿回來 - Remix,spotify:track:6UTcX8er6X5rZpdCyb5cY6,0.752,0.631,11,-13.06,1,0.29,0.146,0.0,0.0753,0.609,176.003,246818,4
815,chinese,肖恩恩,塌陷,spotify:track:1cdyOBEOsiOrTyPZRrGKwK,0.804,0.895,4,-2.725,1,0.292,0.166,0.0,0.0731,0.716,163.021,212000,4
816,chinese,RPG,38F,spotify:track:5hCQ1lA6T77El1Z5BMq8U7,0.79,0.755,5,-7.189,0,0.2,0.167,0.0,0.314,0.514,93.011,175484,4
817,chinese,RPG,浪子的路,spotify:track:0uqVBOcgblwk67ULfuzPqS,0.703,0.643,0,-8.001,1,0.149,0.0897,0.0,0.0752,0.739,119.802,212000,4
818,chinese,RPG,So In Love With You (feat. RĒD°芮德),spotify:track:5bRV1AXrsOvPRp19ozf6o6,0.606,0.721,2,-7.542,1,0.0694,0.0556,1.06e-06,0.146,0.771,173.932,221425,4
819,chinese,RPG,挑一朵雲,spotify:track:2VBIttISKisu69wraMwP7X,0.582,0.687,6,-6.034,1,0.164,0.053,0.0,0.189,0.694,169.907,240744,4
820,chinese,RPG,黑人問號.jpg,spotify:track:05tGBDLhQ49R5MdcwLp3Yr,0.792,0.49,6,-6.794,1,0.0721,0.0643,0.0,0.046,0.929,90.001,258667,4
821,chinese,RPG,好南,spotify:track:0zdb1A4vaLKSejssrXP2AC,0.798,0.724,5,-7.727,0,0.158,0.42,0.0,0.796,0.856,95.948,247500,4
822,chinese,RPG,你說你是最美的花,spotify:track:3ALYuuA1CKf8adWgua5Qlq,0.913,0.636,0,-4.961,1,0.308,0.135,0.0,0.186,0.836,95.966,187500,4
823,chinese,RPG,東北季風,spotify:track:1I947EB3qzu14SD6h983i8,0.683,0.611,1,-9.9,1,0.182,0.205,7.06e-05,0.206,0.308,136.095,259412,4
824,chinese,RPG,台北夜空下 (Remix),spotify:track:7sWlpTwJ0G2LaG4vCfiH6X,0.595,0.597,0,-9.615,1,0.105,0.189,0.0,0.128,0.638,133.186,189925,4
825,chinese,RPG,老派約會之必要-電視影集《雙城故事》插曲,spotify:track:1RC4lAKNe6YlTC0ZMCiGUu,0.773,0.718,6,-7.458,0,0.151,0.163,0.0,0.187,0.901,98.062,167755,4
